url,price,price_text,currency,operation,property_type,neighborhood,city,state,built_m2,land_m2,publication_age,published_date,scraped_at,source_page
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-acacias-149846569.html,14470000,"MN 14,470,000",MXN,venta,Casa,Acacias,Benito Juárez,Ciudad de México,306.0,195.0,Publicado hace 78 días,2026-05-13T20:34:34Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-cdmx-dentro-de-condominio-149764549.html,13700000,"MN 13,700,000",MXN,venta,Casa,San José Insurgentes,Benito Juárez,Ciudad de México,382.0,135.0,Publicado hace 85 días,2026-05-06T20:26:59Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-colonia-narvarte-remodelada-149741001.html,11700000,"MN 11,700,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,300.0,132.0,Publicado hace 87 días,2026-05-04T23:49:42Z,2026-07-30T05:59:52.628557+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-narvarte-poniente-149829965.html,10900000,"MN 10,900,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,372.0,205.0,Publicado hace 79 días,2026-05-12T19:46:03Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-estilo-townhouse-en-mixcoac-benito-149730725.html,7477596,"MN 7,477,596",MXN,venta,Casa,Mixcoac,Benito Juárez,Ciudad de México,143.0,143.0,Publicado hace 88 días,2026-05-04T02:07:12Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-para-remodelar-benito-juarez-ciudad-de-149726999.html,8000000,"MN 8,000,000",MXN,venta,Casa,Niños Héroes,Benito Juárez,Ciudad de México,236.0,220.0,Publicado hace 89 días,2026-05-03T01:52:20Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-para-remodelar-en-la-narvarte-poniente-149748912.html,9900000,"MN 9,900,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,320.0,210.0,Publicado hace 86 días,2026-05-05T18:30:28Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-san-jose-insurgentes-cdmx-149776011.html,14500000,"MN 14,500,000",MXN,venta,Casa,San José Insurgentes,Benito Juárez,Ciudad de México,400.0,170.0,Publicado hace 84 días,2026-05-07T18:50:07Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-san-simon-ticumac-149715685.html,9700000,"MN 9,700,000",MXN,venta,Casa,San Simón Ticumac,Benito Juárez,Ciudad de México,340.0,240.0,Publicado hace 91 días,2026-04-30T23:58:56Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-moderna-con-elevador-roof-garden-y-acabados-de-149730548.html,18900000,"MN 18,900,000",MXN,venta,Casa,Actipan,Benito Juárez,Ciudad de México,396.0,160.0,Publicado hace 88 días,2026-05-04T00:59:17Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-para-actualizar-219-m-sup2--terreno-san-jose-149830275.html,13495000,"MN 13,495,000",MXN,venta,Casa,San José Insurgentes,Benito Juárez,Ciudad de México,311.0,219.0,Publicado hace 79 días,2026-05-12T20:14:53Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-venta-149760473.html,7600000,"MN 7,600,000",MXN,venta,Casa,Santa María Nonoalco,Benito Juárez,Ciudad de México,209.0,209.0,Publicado hace 85 días,2026-05-06T17:43:43Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-venta-149774262.html,17500000,"MN 17,500,000",MXN,venta,Casa,Actipan,Benito Juárez,Ciudad de México,346.0,346.0,Publicado hace 84 días,2026-05-07T17:43:14Z,2026-07-30T06:01:00.299016+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-venta-en-narvarte-poniente-149761725.html,26000000,"MN 26,000,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,1200.0,520.0,Publicado hace 85 días,2026-05-06T19:04:13Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-del-valle-centro-casa-con-uso-de-suelo-para-oficinas-149797081.html,17500000,"MN 17,500,000",MXN,venta,Casa,Del Valle Centro,Benito Juárez,Ciudad de México,350.0,263.0,Publicado hace 83 días,2026-05-09T01:16:57Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-preciosa-casa-en-san-pedro-adaptada-con-15-149847732.html,17000000,"MN 17,000,000",MXN,venta,Casa,San Pedro de los Pinos,Benito Juárez,Ciudad de México,400.0,376.0,Publicado hace 78 días,2026-05-13T22:27:08Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-tigre-11-vendo-570-m-sup2-t-2-frentes-enfrente-de-149720148.html,25900000,"MN 25,900,000",MXN,venta,Casa,Del Valle Sur,Benito Juárez,Ciudad de México,422.0,570.0,Publicado hace 90 días,2026-05-01T17:52:52Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-casa-habitacional-con-uso-de-suelo-mixto-149833290.html,7300000,"MN 7,300,000",MXN,venta,Casa,San Simón Ticumac,Benito Juárez,Ciudad de México,252.0,190.0,Publicado hace 79 días,2026-05-13T00:10:28Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-casa-ideal-para-desarrollador-colonia-narvarte-149720449.html,26000000,"MN 26,000,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,1200.0,520.0,Publicado hace 90 días,2026-05-01T18:48:06Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-casa-san-jose-insurgentes-benito-juarez-cdmx-149783591.html,9300000,"MN 9,300,000",MXN,venta,Casa,San José Insurgentes,Benito Juárez,Ciudad de México,248.0,175.0,Publicado hace 84 días,2026-05-08T00:25:04Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-de-casa-con-uso-de-suelo-comercial-en-mixcoac-149812370.html,10990000,"MN 10,990,000",MXN,venta,Casa,Mixcoac,Benito Juárez,Ciudad de México,264.0,125.0,Publicado hace 80 días,2026-05-11T17:56:11Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-de-casa-en-col.-narvarte-poniente-alcaldia-149812251.html,11499000,"MN 11,499,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,360.0,204.0,Publicado hace 80 días,2026-05-11T17:51:20Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-de-casa-en-portales-benito-juarez-149665511.html,11000000,"MN 11,000,000",MXN,venta,Casa,Portales Norte,Benito Juárez,Ciudad de México,210.0,210.0,Publicado hace 91 días,2026-04-27T19:29:17Z,2026-07-30T06:01:59.347996+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-9.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-amplia-con-gran-potencial-terreno-138-m-sup2-149588351.html,7200000,"MN 7,200,000",MXN,venta,Casa,Postal,Benito Juárez,Ciudad de México,253.0,138.0,Publicado hace 101 días,2026-04-20T18:12:16Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-cerca-cerca-de-galerias-insurgentes-a-una-calle-149669514.html,8800000,"MN 8,800,000",MXN,venta,Casa,Actipan,Benito Juárez,Ciudad de México,219.0,99.0,Publicado hace 94 días,2026-04-27T21:09:30Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-del-valle-149559604.html,9800000,"MN 9,800,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 105 días,2026-04-16T20:47:09Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532516.html,15900000,"MN 15,900,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:41Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532520.html,15800000,"MN 15,800,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:43Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532525.html,15000000,"MN 15,000,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:44Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-condominio-149642217.html,9500000,"MN 9,500,000",MXN,venta,Casa,Vertiz Narvarte,Benito Juárez,Ciudad de México,260.0,81.0,Publicado hace 97 días,2026-04-24T17:42:51Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-del-valle-149663082.html,11699000,"MN 11,699,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,340.0,140.0,Publicado hace 94 días,2026-04-27T17:33Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-mixcoac-habitacional-y-oficinas-149621410.html,21000000,"MN 21,000,000",MXN,venta,Casa,Mixcoac,Benito Juárez,Ciudad de México,804.0,455.0,Publicado hace 99 días,2026-04-22T22:27:56Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-colonia-letran-valle.-benito-juarez-149641974.html,11985000,"MN 11,985,000",MXN,venta,Casa,Letrán Valle,Benito Juárez,Ciudad de México,322.0,169.0,Publicado hace 97 días,2026-04-24T17:20:47Z,2026-07-30T06:03:07.612817+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-colonia-moderna-benito-juarez-149527893.html,6000000,"MN 6,000,000",MXN,venta,Casa,Moderna,Benito Juárez,Ciudad de México,90.0,100.0,Publicado hace 107 días,2026-04-14T05:07:30Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-americas-unidas-ideal-para-habitar-149549352.html,7300000,"MN 7,300,000",MXN,venta,Casa,Américas Unidas,Benito Juárez,Ciudad de México,190.0,242.0,Publicado hace 101 días,2026-04-15T23:52:56Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-calle-horacio-nelson-en-colonia-149595327.html,9850000,"MN 9,850,000",MXN,venta,Casa,Moderna,Benito Juárez,Ciudad de México,220.0,190.0,Publicado hace 101 días,2026-04-21T03:11:45Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-colonia-xoco-del.-benito-juarez-149623018.html,21000000,"MN 21,000,000",MXN,venta,Casa,Xoco,Benito Juárez,Ciudad de México,452.0,245.0,Publicado hace 99 días,2026-04-23T01:21:12Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-del-valle-centro-149633600.html,13000000,"MN 13,000,000",MXN,venta,Casa,Del Valle Centro,Benito Juárez,Ciudad de México,218.0,131.0,Publicado hace 98 días,2026-04-23T19:45:51Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-en-gral.-pedro-ma.-anaya-benito-juarez-149569600.html,15000000,"MN 15,000,000",MXN,venta,Casa,General Pedro María Anaya,Benito Juárez,Ciudad de México,285.0,450.0,Publicado hace 104 días,2026-04-17T18:01:58Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-narvarte-tajin-149527853.html,14750000,"MN 14,750,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,387.0,329.0,Publicado hace 107 días,2026-04-14T04:59:06Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-san-jose-insurgentes-benito-juerez-149611508.html,39000000,"MN 39,000,000",MXN,venta,Casa,San José Insurgentes,Benito Juárez,Ciudad de México,771.0,661.0,Publicado hace 100 días,2026-04-22T02:26:07Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-san-juan-benito-juarez-rubens-149560644.html,12980000,"MN 12,980,000",MXN,venta,Casa,San Juan,Benito Juárez,Ciudad de México,360.0,276.0,Publicado hace 105 días,2026-04-16T21:55:12Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-venta-tlacoquemecatl-benito-juarez-149618394.html,16800000,"MN 16,800,000",MXN,venta,Casa,Tlacoquemecatl,Benito Juárez,Ciudad de México,380.0,310.0,Publicado hace 99 días,2026-04-22T18:25:02Z,2026-07-30T06:04:05.568141+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-xoco-benito-juarez-149622610.html,13600000,"MN 13,600,000",MXN,venta,Casa,Xoco,Benito Juárez,Ciudad de México,252.0,108.0,Publicado hace 99 días,2026-04-23T00:24:16Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-narvarte-149532277.html,12000000,"MN 12,000,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,548.0,183.0,Publicado hace 107 días,2026-04-14T16:59:20Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-excelente-oportunidad-de-inversion-149524778.html,24000000,"MN 24,000,000",MXN,venta,Casa,San José Insurgentes,Benito Juárez,Ciudad de México,342.0,385.0,Publicado hace 106 días,2026-04-13T22:28:04Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-exclusivo-townhouse-en-condominio-san-pedro-de-los-149663058.html,9000000,"MN 9,000,000",MXN,venta,Casa,San Pedro de los Pinos,Benito Juárez,Ciudad de México,184.0,52.0,Publicado hace 94 días,2026-04-27T17:31:11Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-oficina-en-venta-149702865.html,18000000,"MN 18,000,000",MXN,venta,Casa,Del Valle Centro,Benito Juárez,Ciudad de México,238.0,263.0,Publicado hace 92 días,2026-04-29T22:51:25Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-oportunidad-en-benito-juarez:casa-p-remodelar-c-4-est-149686828.html,6890000,"MN 6,890,000",MXN,venta,Casa,Américas Unidas,Benito Juárez,Ciudad de México,318.0,223.0,Publicado hace 93 días,2026-04-28T18:47:09Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-san-pedro-de-los-pinos-casa-en-venta-149621937.html,16340000,"MN 16,340,000",MXN,venta,Casa,San Pedro de los Pinos,Benito Juárez,Ciudad de México,216.0,460.0,Publicado hace 99 días,2026-04-22T23:28:01Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-casa-narvarte-benito-juarez-con-roofgarden-149630213.html,11700000,"MN 11,700,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,300.0,132.0,Publicado hace 98 días,2026-04-23T16:28:53Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-venta-de-casa-narvarte-oriente-149701800.html,22000000,"MN 22,000,000",MXN,venta,Casa,Narvarte Oriente,Benito Juárez,Ciudad de México,533.0,312.0,Publicado hace 92 días,2026-04-29T21:19:04Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcapa-se-vende-casa-sola-360-m-7-recamaras-san-borja-del-149642506.html,11990000,"MN 11,990,000",MXN,venta,Casa,Del Valle Centro,Benito Juárez,Ciudad de México,360.0,360.0,Publicado hace 97 días,2026-04-24T18:08:31Z,2026-07-30T06:05:05.166450+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-10.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-237-m-sup2--en-col.-del-valle-benito-juarez-149398856.html,10800000,"MN 10,800,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,273.0,148.0,Publicado hace 124 días,2026-03-29T03:38:14Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-472-m-sup2--en-col.-del-valle-benito-juarez-149398413.html,23900000,"MN 23,900,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,472.0,463.0,Publicado hace 124 días,2026-03-29T01:59:26Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532507.html,13900000,"MN 13,900,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:40Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532508.html,15000000,"MN 15,000,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:41Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532510.html,14500000,"MN 14,500,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:41Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532511.html,11700000,"MN 11,700,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:41Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532513.html,15700000,"MN 15,700,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:41Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532514.html,11500000,"MN 11,500,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:41Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532540.html,17000000,"MN 17,000,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T16:59:46Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-benito-juarez-149532798.html,16790000,"MN 16,790,000",MXN,venta,Casa,,Benito Juárez,Ciudad de México,,,Publicado hace 107 días,2026-04-14T17:00:44Z,2026-07-30T06:06:10.696858+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-esquina-con-280-m-sup2--superficie-de-terreno-149407528.html,15800000,"MN 15,800,000",MXN,venta,Casa,Extremadura Insurgentes,Benito Juárez,Ciudad de México,507.0,280.0,Publicado hace 122 días,2026-03-31T00:37:56Z,2026-07-30T06:07:08.336942+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
https://www.inmuebles24.com/propiedades/clasificado/veclcain-casa-en-narvarte-poniente-para-remodelar-a-2-cuadras-149443287.html,9900000,"MN 9,900,000",MXN,venta,Casa,Narvarte Poniente,Benito Juárez,Ciudad de México,320.0,209.0,Publicado hace 119 días,2026-04-02T22:02:48Z,2026-07-30T06:07:08.336942+00:00,https://www.inmuebles24.com/casas-en-venta-en-benito-juarez-ordenado-por-fechaonline-descendente.html-pagina-11.html
